Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,YoungModulus
4.530137935,0,6.230711092,5.43868489,10.20973736,73.36083643,0,0,0.059834981,0,0,0,0,0,0,0.170057316,0,79.8
4.719294542,9.219351381,0,2.390502948,8.240089644,67.7006025,0,0,0,0,0,7.730158988,0,0,0,0,0,79
4.268891789,0,30.40723849,0,1.790558871,51.60505052,0,1.29049288,8.5700459,0,0,1.718701881,0,0,0.349019665,0,0,78
4.99974237,0,0,15.49902959,17.49995706,42.00058396,0,0,0,8.000274805,0,0,0,12.00041221,0,0,0,130
4.321427511,4.423859149,5.55802975,4.946408955,1.236602239,70.04245717,0,0,9.471215225,0,0,0,0,0,0,0,0,83
4.929791913,0,11.49044155,0.0304517,15.2698359,63.73879208,2.46997124,0,0,0,0,2.030113348,0,0,0,0.040602267,0,75.5
4.600362233,0,6.260335459,2.740373258,10.21025278,73.34750768,0,0,0.059847232,0,0,2.620678794,0,0,0,0.16064257,0,80
4.960371223,0,11.99024522,0.02032245,15.21982116,63.64991194,2.479338843,0,0,0,0,1.629183038,0,0,0,0.050806124,0,75.1
4.500660056,0,0.500414454,15.59880883,12.59939213,62.2018236,0,0,2.600313143,1.998587787,0,0,0,0,0,0,0,94.9
4.880726619,8.09961074,0,0,13.52929434,62.93043218,0,0,3.78946668,0,0,6.770469441,0,0,0,0,0,81
4.499694002,0,0.500305998,14.59914321,11.6003672,64.19828641,0,0,2.600979192,2.00122399,0,0,0,0,0,0,0,92.3
5.00025425,4.0002034,0,9.00045765,23.9995254,45.9989491,0,0,8.0004068,4.0002034,0,0,0,0,0,0,0,101
4.39997024,0,0.199389926,18.99858641,9.600476155,62.20072911,0,0,2.60099695,1.999851202,0,0,0,0,0,0,0,96.8
5.000253135,0,0,17.50004219,15.50027845,45.00059065,0,0,0,4.99856557,0,0,0,12.00027001,0,0,0,129
5.000084375,0,0,17.49945156,17.49945156,40.000675,0,0,0,10.00016875,0,0,0,10.00016875,0,0,0,130
5.000253135,0,0,17.50004219,17.50004219,42.00010125,0,0,0,7.999054964,0,0,0,10.00050627,0,0,0,128
5.000253135,0,0,17.50004219,17.50004219,45.00059065,0,0,0,4.99856557,0,0,0,10.00050627,0,0,0,125
5.000084375,0,0,17.49945156,17.49945156,50.00084375,0,0,0,0,0,0,0,10.00016875,0,0,0,121
4.499924346,0,1.000151309,6.699954607,7.799969738,70.00453926,0,0,0,2.699349372,0,0.998638221,5.298834922,0,0.998638221,0,0,85
4.999831995,3.000571217,0,3.998521555,17.00043681,70.00100803,0,0.999630389,0,0,0,0,0,0,0,0,0,83.5
4.999832501,4.999832501,0,15.00117249,19.99933001,49.99832501,0,0,0,5.001507487,0,0,0,0,0,0,0,95.8
4.499962375,0,0.499661374,15.6008729,9.600421401,65.1997893,0,0,2.600647152,1.998645496,0,0,0,0,0,0,0,91.9
4.500037563,0,0.500338066,17.60048081,9.599579295,62.20118699,0,0,1.099842236,1.499511682,0,0,0,0,2.999023364,0,0,98.3
4.4999775,0,2.500487498,16.59891701,9.599952,62.19868901,0,0,2.600986995,2.000989995,0,0,0,0,0,0,0,93.4
4.500112503,0,0.499512488,16.59941499,9.600240006,62.20055501,0,0,2.601065027,3.999099977,0,0,0,0,0,0,0,94.3
4.4999775,0,0.499497503,17.600912,9.599952,62.19868901,0,0,1.598992005,2.000989995,0,0,0,0,0,2.000989995,0,94.4
4.539819798,1.950172341,15.45020258,0,0,44.51835278,0,6.489992139,0,25.50039306,0,0,0,0,0,0,1.551067304,87
4.800536587,0,9.700086237,0,9.700086237,70.89974129,0,4.800536587,0,0,0,0,0,0,0,0.099013063,0,74
4.4998063,0,0.500640701,15.09968114,10.59987484,59.20076288,0,0,6.10006854,1.999582799,0,1.999582799,0,0,0,0,0,99.4
4.499873348,0,0.500648161,16.59887056,9.600226484,62.19957385,0,0,4.601194999,1.999612594,0,0,0,0,0,0,0,96.4
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,0,0,0,0,0,3.000908915,93.4
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,0,3.000908915,0,0,0,0,93.4
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,3.000908915,0,0,0,0,0,94.9
4.499873348,0,0.500648161,18.6014632,9.600226484,62.19957385,0,0,2.598602357,1.999612594,0,0,0,0,0,0,0,96.4
4.499873348,0,0.500648161,20.6010758,9.600226484,62.19957385,0,0,0.598989764,1.999612594,0,0,0,0,0,0,0,96.4
4.499873348,2.999418891,0.500648161,18.6014632,6.600807593,62.19957385,0,0,2.598602357,1.999612594,0,0,0,0,0,0,0,93.4
4.499814057,0,1.499442172,4.501301599,7.000371885,67.00185943,0,0,0,3.498698401,0,1.999256229,9.999256229,0,0,0,0,86
4.999669989,0,0,9.999339978,25.00165006,45.00033001,0,0,9.999339978,4.999669989,0,0,0,0,0,0,0,107
9.999009999,0,0,0,0,0,90.00099,0,0,0,0,0,0,0,0,0,0,32.5
4.999587493,4.999587493,0,20.00165003,20,44.99958749,0,0,0,4.999587493,0,0,0,0,0,0,0,99.2
4.999587493,7.499381239,10.00082501,0,7.499381239,65.00123752,0,4.999587493,0,0,0,0,0,0,0,0,0,77.8
4.999669989,10.00099003,4.999669989,9.999339978,15.00066002,45.00033001,0,0,9.999339978,0,0,0,0,0,0,0,0,87.9
4.399396787,0.500261006,2.099646192,11.89896178,3.100168204,66.90157183,0,1.300678615,4.799605591,1.000522011,0,0.498810974,0,0,3.500377008,0,0,92
4.530531845,0,15.40022683,0,0,46.63045425,0,6.470482899,0,25.41932788,0,0,0,0,0,0,1.548976303,85
4.500717806,0,0.500244202,20.59881303,9.599360635,62.2019625,0,0,2.598901831,0,0,0,0,0,0,0,0,98.3
4.500265502,0,0.5000295,21.6000944,9.599386394,59.20113281,0,0,2.598973391,2.000118001,0,0,0,0,0,0,0,100
4.999263129,4.999263129,0,17.50151468,17.49987719,47.50036844,0,0,0,7.499713439,0,0,0,0,0,0,0,102
4.499823363,0,5.499293453,4.501295337,5.999764484,60.99858691,0,0.899375883,4.501295337,2.999882242,0,0,8.599269901,0,1.501413095,0,0,89
4.799635987,0,11.99987448,8.199705024,11.00040795,64.00037657,0,0,0,0,0,0,0,0,0,0,0,81.3
4.505709289,2.762796303,11.52438756,0,0.260114333,61.65444472,0.310079798,2.323394125,8.029744147,1.631225477,0,5.937072905,0,0,1.061031346,0,0,116
4.499310507,0,6.00005868,4.800046944,6.00005868,62.40061027,0,0.500249391,4.800046944,0,0,0,8.998621013,0,2.000997565,0,0,88
4.559960813,0,0,14.45175081,5.710341552,75.1770102,0,0,0.100936633,0,0,0,0,0,0,0,0,83.6
4.500102408,0,5.499312403,5.199403107,5.999648887,62.10024285,0,0.500336484,5.199403107,0,0,0,9.000204816,0,2.001345934,0,0,89
4.97992488,6.119673617,12.5501878,0,5.769977982,50.31084056,0,10.62038596,0,9.649009196,0,0,0,0,0,0,0,77
5.048470557,30.00589507,0,0,0,27.4873911,0,4.960044541,0,0,0,25.01801271,0,0,0,0,7.480186022,75
4.62962963,0,14.51917882,0.861396242,0,47.70094243,0,5.879704664,0,22.54036857,0,0,0.33015187,1.23056606,1.17954259,0,1.128519119,114
4.8003108,0,12,9.1996892,10,64,0,0,0,0,0,0,0,0,0,0,0,81.9
4.500815946,0,5.500349691,4.4993589,6.000116564,61.30085092,0,0.600303066,4.4993589,0,0,1.99906749,9.599020865,0,1.500757664,0,0,87
4.800236205,0,0,14.80008081,14.80008081,31.99950273,0,0,3.999937841,19.9996892,0,0,0,0,9.600472409,0,0,131
4.500247186,0,4.900107599,4.498793149,6.000814261,61.40111088,0,0.500189025,4.498793149,0,0,0,12.19937767,0,1.500567075,0,0,88
5.000080751,0,10.0001615,5.000080751,21.00001615,45.00072676,0,0,11.9995478,0,0,0,1.999386295,0,0,0,0,90
4.999919252,0,9.999838504,6.001195071,20.99933787,44.99927327,0,0,9.999838504,0,0,0,3.000597536,0,0,0,0,90
5,0,5,3.000645995,13.00064599,61.99935401,0,10,0,0,0,0,0,0,1.999354005,0,0,79
5,0,10,3.000645995,13.00064599,61.99935401,0,5,0,0,0,0,0,0,1.999354005,0,0,81.4
4.499912877,0,0,5.299994192,5.999883836,62.6009177,0,1.299587617,5.299994192,2.999941918,0,2.000929314,8.999825754,0,0.999012604,0,0,92
4.499912877,0,0.800081315,5.299994192,5.999883836,62.6009177,0,0.499506302,5.299994192,2.999941918,0,2.000929314,8.999825754,0,0.999012604,0,0,93
4.499912877,0,1.299587617,5.299994192,5.999883836,62.6009177,0,0,5.299994192,2.999941918,0,2.000929314,8.999825754,0,0.999012604,0,0,93
5.000241869,5.000241869,0,22.50028218,17.50004031,42.49802474,0,0,0,7.501169034,0,0,0,0,0,0,0,107
5.000322497,5.000322497,0,17.49871001,14.99935501,50,0,0,0,7.50128999,0,0,0,0,0,0,0,98.1
4.499383745,0,18.50068876,0,0,38.9994925,0,1.999564997,4.999637497,26.00159501,0,0,0,0,0,0,4.999637497,91
4.499253266,0,0.500239245,22.59921412,7.599286615,60.1998057,0,0,2.601244073,2.000956979,0,0,0,0,0,0,0,100
4.499318505,0,0.800394397,5.301162892,6.000058,63.19925761,0,0.500246498,5.301162892,2.99857901,0,2.000985993,9.398834208,0,0,0,0,91
4.800358213,0,11.49986104,10.19979619,9.500355125,63.99962944,0,0,0,0,0,0,0,0,0,0,0,83
5.070597059,3.120618254,0,6.541233247,16.551994,61.99497832,0,0,0,0,0,6.720579124,0,0,0,0,0,86
4.499804922,0,0.499978325,21.60021964,6.59942488,62.19961562,0,0,2.601043307,1.999913299,0,0,0,0,0,0,0,97.8
4.999598748,0,10.0008025,5.001203756,20,45.9995185,0,0,11.999037,0,0,0,1.999839499,0,0,0,0,90
4.500735697,0,19.00118289,0,0,37.50036064,0,1.500245232,5.498975794,26.00040391,0,0,1.999365281,0,0,0,3.998730562,92
5.000080001,0,0,20.00032001,10.00016,44.99911999,0,0,0,10.00016,0,0,0,10.00016,0,0,0,128
4.999920001,4.999920001,0,19.99968001,14.99976,47.50004,0,0,0,7.500679989,0,0,0,0,0,0,0,101
5,10,5,10,10,50,0,0,10,0,0,0,0,0,0,0,0,88.5
4.990394003,0,7.900538566,3.49910239,9.979213253,66.1176026,0,0.990519984,1.52121193,2.450316525,0.009448521,0,0,0,2.450316525,0.091335706,0,83.3
5.000551242,0,0,4.998976265,5.000551242,54.99818878,0,0,10.00110248,10.00110248,0,0,0,9.999527507,0,0,0,114
5.000472486,5.000472486,0,25.00078748,14.9998425,42.4985038,0,0,0,7.499921252,0,0,0,0,0,0,0,102
5.000472486,5.000472486,0,25.00078748,14.9998425,44.99952751,0,0,0,4.998897534,0,0,0,0,0,0,0,99.1
5.000630001,9.999685,9.999685,4.999054999,0,65.000315,0,5.000630001,0,0,0,0,0,0,0,0,0,80.6
4.999449053,0,7.900577707,3.589025139,9.95954476,66.00028334,0,0.990130181,1.530058086,4.920742362,0.009444803,0,0,0,0,0.100744565,0,82
5.390082924,0,11.440176,0.020308005,15.29023523,63.87882891,2.369267219,0,0,0,0,1.5704857,0,0,0,0.040616009,0,75.4
5,5,0,22.5,12.5,47.5,0,0,0,7.5,0,0,0,0,0,0,0,98.6
4.999766002,0,0,7.999625603,9.999532003,71.9997504,0,0,0,0,0,0,0,0,5.001325991,0,0,92
4.999300253,0,0,25.00116624,8.000435398,44.99836726,0,0,0,7.000575347,0,0,0,10.0001555,0,0,0,130
5.000154996,0,0,10.00030999,10.00030999,34.99798506,0,0,5.000154996,10.00030999,0,13.00102297,1.999442016,10.00030999,0,0,0,134
5.000154996,0,0,10.00030999,10.00030999,34.99798506,0,0,5.000154996,10.00030999,0,15.00046499,0,10.00030999,0,0,0,135
5.000154996,0,0,10.00030999,5.000154996,59.99876004,0,0,0,0,0,10.00030999,0,10.00030999,0,0,0,119
4.960232487,0,13.05903946,0,4.960232487,61.49892934,0,10.52003671,0,0,0,1.99143469,0,0,0.991128786,0,2.018966045,72
5.099301358,0,0.100478844,27.99905801,17.4001099,36.69989795,0,0,0.301436533,6.898500667,0,0,0.100478844,3.799356307,1.601381584,0,0,124
5,5,0,27.5,12.5,42.5,0,0,0,7.5,0,0,0,0,0,0,0,101
5,5,0,22.5,10,50,0,0,0,7.5,0,0,0,0,0,0,0,97.7
4.789599223,0,0.11042728,15.95158868,5.380017079,73.42972408,0,0,0.338643659,0,0,0,0,0,0,0,0,83
4.999616123,0,0,17.90095969,15.00038388,50.10057582,0,0,4.999616123,0,0,0,0,0,4.999616123,1.999232246,0,106
5,0,0,17.8992629,15,50.10135135,0,0,5,0,0,0,0,0,5,1.999385749,0,106
4.999616241,0,0,24.99961624,6.000460511,45.00115128,0,0,0,6.999769744,0,0,0,10.00076752,1.998618466,0,0,131
4.969948439,0,12.96946029,0,5.040119596,62.06181164,0,9.970406077,0,0,0,1.989199744,0,0,0,0,2.999054215,69
5.099597853,0,12.89999531,1.07969393,7.780055393,69.59175051,0,0.979548406,1.549126074,0.009388643,0.009388643,0,0,0,1.00145524,0,0,77.6
4.989213751,0,3.999326816,0,4.999923502,61.49232723,0,20.51682196,2.001193372,0,0,2.001193372,0,0,0,0,0,73
4.988984762,0,4.999694021,0,4.999694021,61.49256471,0,19.50768007,2.010280889,0,0,2.001101524,0,0,0,0,0,71
5.548843778,8.009324644,0,1.98063605,15.62898807,63.85339209,0,0,0,0,0,4.978815362,0,0,0,0,0,86
4.990438308,0,5.490706035,0,4.990438308,61.46408628,0,19.06218925,2.00107091,0,0,2.00107091,0,0,0,0,0,72
4.990743716,0,20.01193372,0,4.999923502,61.49538716,0,4.499625159,2.001193372,0,0,2.001193372,0,0,0,0,0,75
4.979715096,0,13.03877009,0,5.010218711,61.96504286,0,10.01891224,2.998505323,0,0,1.988835677,0,0,0,0,0,73
5.249706653,4.970022343,13.06800829,0,5.768890746,59.78493241,0,11.15843955,0,0,0,0,0,0,0,0,0,76
4.999923502,0,4.510334909,0,4.999923502,61.50762687,0,19.97980447,2.001193372,0,0,2.001193372,0,0,0,0,0,74
4.999923502,0,21.46233993,0,4.999923502,61.53516623,0,3.000260094,2.001193372,0,0,2.001193372,0,0,0,0,0,76
5.009026652,0,5.998898443,0,4.999847006,61.51280561,0,18.47709678,2.001162755,0,0,2.001162755,0,0,0,0,0,73
5.00465656,0,7.006213835,0,10.00931312,54.9596177,0,0,5.00465656,0,0,0,10.00931312,0,5.00465656,3.001572543,0,92
5.000381243,0,0,0,29.99923751,10.00076249,0,0,54.99961876,0,0,0,0,0,0,0,0,97.9
5.00030499,0,12.93003538,0,5.00030499,61.02842503,0,11.02994998,0,0,0,2.000731975,0,0,0,0,3.010247652,71
5.000381243,0,0,25.00038124,5.000381243,44.99885627,0,0,0,10.00076249,0,0,0,9.999237514,0,0,0,131
5.000381243,5.000381243,0,25.00038124,9.999237514,47.49980938,0,0,0,7.499809379,0,0,0,0,0,0,0,98.8
5.000533756,5.000533756,0,25.00114376,9.999542495,49.99923749,0,0,0,4.999008738,0,0,0,0,0,0,0,93.3
4.999391986,0,0,9.998783973,3.000547212,50,0,0,5.00091202,9.998783973,0,7.001276829,0,10.00030401,0,0,0,122
5.02112472,0,19.88164056,0,5.030276223,61.53470708,0,3.520278206,3.010844531,0,0,2.001128685,0,0,0,0,0,73
5.230490825,0,13.31036891,1.749317417,10.14985078,67.19156772,0,0.269858404,1.088958029,0,0.009524414,0,0,0,1.000063496,0,0,78.5
5.740685959,5.650199245,6.770842397,0,14.0498025,64.10983695,2.450101798,0,0,0,0,1.179807542,0,0,0,0.048723615,0,70.8
4.999621241,0,0.999924248,14.59889402,10.60071207,63.20127263,0,0,3.599727293,1.999848496,0,0,0,0,0,0,0,93.6
5.20933609,0,11.99046822,3.588618682,9.689586062,66.3499929,0,1.489734404,0.170435716,0.391370903,0,0,0,0,1.12045702,0,0,78.9
4.71059992,0,0.119869856,20.46064273,3.109481135,71.24835892,0,0,0.351047434,0,0,0,0,0,0,0,0,83.3
5.240604368,0,13.26974352,1.120492636,10.14950482,67.15972575,0,0.260284408,1.780726257,0,0.0095226,0,0,0,1.009395632,0,0,78.9
4.791044343,0,0.120356138,15.95081349,3.159711145,75.62715699,0,0,0.350917897,0,0,0,0,0,0,0,0,81.6
8.000387194,91.99961281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8
5.400159836,11.80010764,0,0,1.299887463,81.49984506,0,0,0,0,0,0,0,0,0,0,0,56.7
4.999548506,0,0,25.00075249,2.999428107,44.99894651,0,0,0,12.00072239,0,0,0,10.00060199,0,0,0,132
5.109029484,0,1.0995086,27.52764128,17.91922604,38.23710074,0,0,0.798525799,5.810810811,0,0,0.399262899,0,3.098894349,0,0,115
4.999549995,0,19.9997,0,0,51.00051001,0,0,0,15.00015,0,0,0,0,9.000090001,0,0,94.7
4.999549995,0,19.9997,0,0,54.00054001,0,0,0,15.00015,0,0,0,0,6.000060001,0,0,91.4
4.999549995,0,19.9997,0,0,57.00057001,0,0,0,15.00015,0,0,0,0,0,3.00003,0,89.7
4.999549995,0,19.9997,0,0,57.00057001,0,0,0,15.00015,0,0,0,0,3.00003,0,0,87.6
4.999549995,0,19.9997,0,0,57.99958,0,0,0,15.00015,0,0,0,0,0,2.00102001,0,87.1
4.999549995,0,19.9997,0,0,59.00159002,0,0,0,15.00015,0,0,0,0,0,0.99900999,0,85.4
4.999549995,0,19.9997,0,0,60.00060001,0,0,0,15.00015,0,0,0,0,0,0,0,85.3
4.999549995,0,19.9997,0,0,75.00075001,0,0,0,0,0,0,0,0,0,0,0,68
4.999475003,4.999475003,0,29.99985,10.00045,42.5007875,0,0,0,7.4999625,0,0,0,0,0,0,0,101
4.999475003,4.999475003,0,29.99985,10.00045,44.999775,0,0,0,5.000974995,0,0,0,0,0,0,0,98.1
4.999549995,4.999549995,0,24.99924999,7.500075001,50.00150002,0,0,0,7.500075001,0,0,0,0,0,0,0,96.5
5.000074896,0,1.199838224,3.100705523,6.99980527,66.3970401,0,1.199838224,0.500307075,3.601012598,0,2.001228299,8.798813643,0,1.201336149,0,0,85
5.110505694,0,1.100465287,28.52944778,17.91967675,38.23925554,0,0,0.798946982,4.79980409,0,0,0.401004041,0,3.100893841,0,0,115
5.189924527,0,0.099388142,28.57409075,17.78115974,37.36372954,0,0,0.301270305,6.991334596,0,0,0.099388142,2.000186353,1.599527906,0,0,120
5.000522911,0,1.900407871,4.29982221,6.300330181,65.51028641,0,2.000507971,1.990049751,3.499021409,0,0.499006469,7.001030882,0,1.999013939,0,0,85
5.000372495,0,0,5.998659018,6.999925501,64.00059599,0,1.500409744,1.001266483,3.498472771,0,1.999553006,6.999925501,0,3.000819489,0,0,89
5.830327414,4.760335738,7.500346837,0,14.31048835,63.89081576,2.469478357,0,0,0,0,1.189650388,0,0,0,0.048557159,0,71.7
5.099613666,0,8.000909022,7.999393985,5.499583365,66.00106053,0,3.899704568,0,0.999924248,0,0,0,0,2.49981062,0,0,81.9
5.099613666,0,11.90061359,7.999393985,5.499583365,66.00106053,0,0,0,0.999924248,0,0,0,0,2.49981062,0,0,83.2
4.999925751,0,7.500631116,0,4.999925751,63.9996436,0,1.499829227,9.999851502,0,0,0,0,0,4.000534593,0,2.999658455,86.5
5.859673498,5.220562695,7.139631817,0,14.1403265,63.97012852,2.450503647,0,0,0,0,1.170545328,0,0,0,0.048627996,0,71.2
5.351366779,15.19312488,6.510433183,0,0.19978436,54.30963405,0,4.650535929,1.239931503,0,0,0.431280523,7.122470984,0,0,0,4.991437813,94
5.830239185,3.769968051,8.159917106,0,14.61013729,63.95993438,2.450565582,0,0,0,0,1.170883343,0,0,0,0.048355064,0,72.4
5.200505113,0,11.50055439,10.20081311,9.099728964,63.99839842,0,0,0,0,0,0,0,0,0,0,0,81.9
5.000368976,0,1.999852409,5.499225149,3.999704819,65.99660542,0,1.000664158,6.499889307,3.500848646,0,1.000664158,2.801269279,1.499520331,1.201387351,0,0,90
5.280194214,0,12.09013523,1.039543099,6.879970121,71.19314026,0,0.980407414,1.51885339,0.009337213,0.009337213,0,0,0,0.999081841,0,0,77.2
4.999631622,0,5.099830546,5.10130406,6.000147351,61.99955795,0,0.499521108,5.201502984,3.000073676,0,0,6.999189568,0,1.09924114,0,0,89
5.870140655,4.240411066,7.800903099,0,14.47033788,63.96083113,2.439404163,0,0,0,0,1.169529939,0,0,0,0.048442068,0,72
5.85000948,3.300756675,8.559560129,0,14.74912526,63.87093438,2.449282107,0,0,0,0,1.16862299,0,0,0,0.051708982,0,72.8
5.000515365,0,5.000515365,0,5.000515365,63.99952881,0,1.500449104,12.49834347,0,0,0,0,0,3.999234314,0,3.000898208,88.2
5.000736269,0,0,5.000736269,5.000736269,65.00073627,0,2.500368134,1.499042851,3.498748343,0,1.999705493,7.000441761,0,3.498748343,0,0,88
4.999852946,0,0.999970589,5.399841181,6.999794124,62.60109997,0,0.499985295,5.49983824,2.999911767,0,0,8.999735302,0,0.999970589,0,0,92
4.999412007,0,6.000470395,0,4.999412007,64.0001176,0,0,13.00052919,0,0,0,0,0,4.001293585,0,2.998765214,88.9
7.499889999,70.00044001,22.49967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
5.329751008,0,11.49051829,1.018463557,7.469774126,71.1612359,0,0.990346465,1.530819457,0.009372364,0.009372364,0,0,0,0.990346465,0,0,77.5
4.900342952,0,0.140624776,16.36987186,3.199931123,72.35862188,0,0,3.030607413,0,0,0,0,0,0,0,0,83.1
4.999268257,0,3.099663398,5.098785307,6.000292697,61.99912191,0,0.50051222,5.201229328,3.000146349,0,0,9.000439046,0,1.10054149,0,0,90
5.860272188,1.890576257,9.569435398,0,15.17945905,63.80994824,2.459634569,0,0,0,0,1.179253368,0,0,0,0.051420932,0,74.3
10.00029249,4.998683787,10.00029249,0,0,0,69.99912252,0,0,0,0,0,0,0,0,0,5.001608705,38
5.0002925,5.0002925,0,32.4997075,7.4997075,42.5002925,0,0,0,7.4997075,0,0,0,0,0,0,0,100
8.269677045,91.73032295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6
4.999415785,0,1.000467372,5.40106327,5.999883157,63.60051411,0,0.499503418,5.500379739,2.999941579,0,0,8.999824736,0,0.999006835,0,0,92
4.999488805,0,1.000481984,5.389457695,5.989746885,63.54009961,0,0.499510713,5.488775615,2.999985394,0,2.000963968,6.990228869,0,1.101260461,0,0,92
5.879624858,2.370400907,9.239410492,0,15.05032808,63.76034903,2.470026452,0,0,0,0,1.178329726,0,0,0,0.051530454,0,73.9
6.000734998,4.000489999,0,12.00147,27.99993,47.99888,0,0,1.998495004,0,0,0,0,0,0,0,0,101
5.000801644,0,0,6.6988296,26.60000875,6.6988296,0,0,55.00153041,0,0,0,0,0,0,0,0,112
8.299898487,91.70010151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
5.299319099,0,0.100132483,27.50100132,18.00073944,38.00104754,0,0,0.298856949,9.101272453,0,0,0.098591983,0,1.599038728,0,0,118
5.300244627,0,0.100004616,28.09975845,18.10083542,38.20176316,0,0,0.298475314,8.200378479,0,0,0.098466083,0,1.60007385,0,0,117
5.000290208,0,0.999767833,5.499448604,6.000058042,65.00087063,0,0,5.499448604,0,0,1.999535667,8.799117767,0,1.20146265,0,0,93
5.909728638,1.420114294,9.918557301,0,15.33723437,63.70324744,2.468945693,0,0,0,0,1.190842829,0,0,0,0.051329432,0,74.8
5.290026748,0,0.799388613,27.06916316,16.47993886,37.6614444,0,0,3.301490256,3.39931219,0,0,0.898739014,2.000764234,3.099732518,0,0,118
5.899790449,0.480433412,10.64960731,0,15.60045658,63.70001874,2.439647682,0,0,0,0,1.178935891,0,0,0,0.051109937,0,75.7
5.450199704,0,11.29980816,1.018964053,8.508664339,70.19530144,0,0.979652168,1.52844608,0.009434852,0.009434852,0,0,0,1.000094349,0,0,78.3
5.699958898,4.700369914,0,7.299630086,14.10110974,63.70078093,0,2.900123305,1.499383477,0,0,0,0,0,0,0.09864365,0,81
5.099445808,0,10.44879239,0,4.978905435,53.87566701,0,9.63881988,15.95836947,0,0,0,0,0,0,0,0,82
10.2004821,2.498677171,10.2004821,0,0,0,72.00305721,0,0,0,0,0,0,0,0,0,5.097301429,30
5.019885747,0,1.829488756,16.81972666,3.249692675,72.64155037,0,0,0.439655796,0,0,0,0,0,0,0,0,82.1
5.930655377,0.920156375,10.29926422,0,15.4497499,63.69735562,2.47025283,0,0,0,0,1.181351042,0,0,0,0.051214641,0,75.1
9.99913751,4.999568755,0,5.002443723,0,0,69.9997125,0,0,0,0,0,0,0,0,0,9.99913751,38
5.000645522,0,0,6.30029694,25.19975327,6.30029694,0,0,52.19836181,0,0,5.000645522,0,0,0,0,0,111
5.19997614,0,15.79975544,0,0,46.09144323,0,6.37955203,0,24.76960243,0,0,0,0,0,0,1.759670733,85
10.26009864,2.559887271,10.26009864,0,0,0,71.78839831,0,0,0,0,0,0,0,0,0,5.131517144,28
5.000715001,0,0,18.998999,6.000286,44.999285,0,0,9.000429,4.001144001,0,6.000286,0,3.999714,1.999141999,0,0,119
5.400415417,0,0.900069236,23.70028464,17.20132318,39.90153089,0,0,2.298638357,7.099007616,0,0,0.69851527,0,2.800215401,0,0,114
5.219621388,0,6.329958344,0,0,71.7820241,0,4.218983945,3.510384393,0,0,0,0,0,8.939027825,0,0,88.5
5.47078931,2.779676818,6.740211311,0,2.790553139,81.03169671,0,0,0.32007458,0,0,0,0,0,0.789310131,0,0.077688005,70
5.390230208,0,0.799732917,27.35177626,16.56979832,38.01994021,0,0,3.289982852,3.490295461,0,0,0.998528006,1.000045526,3.089670243,0,0,116
5.499405928,0,11.50030089,10.19951548,9.400219112,63.40055858,0,0,0,0,0,0,0,0,0,0,0,83.3
6.059679693,0,10.52971247,0.020380089,15.67058983,63.61984341,2.479577453,0,0,0,0,1.569266826,0,0,0,0.050950222,0,76.6
9.500865167,20.30081193,0,0,4.999334487,0,49.20005324,0,14.99800346,1.000931718,0,0,0,0,0,0,0,78.6
5.499260811,0,11.50055439,10.20081311,9.099728964,63.69964273,0,0,0,0,0,0,0,0,0,0,0,82.3
6.069516444,0,10.93056854,0.020396023,15.67944251,63.64918841,2.440724059,0,0,0,0,1.169371972,0,0,0,0.040792046,0,76.3
6.069825945,0,10.92942616,0,15.68024205,63.6694316,2.440848518,0,0,0,0,1.169431602,0,0,0,0.040794126,0,76.3
5.389266704,0,0.80069967,27.57060784,16.78001116,38.45771069,0,0,3.398826847,3.501364658,0,0,1.001251564,0,3.100260868,0,0,115
5.999698508,0,0,11.99939702,14.99924627,44.99941376,0,0,0,5.001423714,0,3.001524212,0,9.999497513,3.999799005,0,0,130
5.410072375,0,0.399411394,24.61635485,15.21817472,39.73692904,0,0,5.309468753,6.009189465,0,0,0.201207243,0,3.099192168,0,0,114
5.500487983,0,0.500182994,19.40039039,13.00018299,57.99682811,0,0,1.601195559,2.000731975,0,0,0,0,0,0,0,100
5.510369138,0,0.900337245,26.03042835,17.320047,41.3392135,0,0,3.299201904,1.999053883,0,0,0.100715692,0,3.500633288,0,0,113
6.129650679,0,10.28960182,0.020358652,15.6507134,63.60042753,2.460003732,0,0,0,0,1.808526882,0,0,0,0.040717303,0,76.8
5.499666687,0,6.899581844,7.999515181,5.499666687,66.00206048,0,4.599721229,0,0.999939398,0,0,0,0,2.499848494,0,0,81.7
5.499591614,0,0,17.50007563,12.00048401,35.00015125,0,0,3.999152978,17.99921348,0,0,0,0,8.001331034,0,0,127
