Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,Tliquidus
0,8.469709083,0,1.895935649,10.68380949,67.78377849,0,0,5.071056796,0,0,0.512326845,2.143941001,0,0.221899525,0,3.217543115,1373.15
0,8.043347195,0,0.550342418,8.453012197,59.33185957,0,0,23.42974632,0.179325058,0.012367245,0,0,0,0,0,0,1473.15
0,8.540861131,0,6.370011141,12.33042794,64.69624484,0,0.170391245,1.569565502,0,0.034405924,0,6.199619896,0,0,0.088472377,0,1380.15
0,8.238618425,3.520237419,0,1.250236787,83.10917472,0,0.629854139,0.161015344,0,0,3.090863169,0,0,0,0,0,1409.15
0,8.559954102,0,1.301532661,11.44988116,67.81739202,0,0,5.238914843,0,0,0,1.301532661,0,0,0,4.330792558,1393.15
0,8.389407249,0,0.099568003,9.290337086,67.98888693,0,0,4.291059757,0,0,0,9.680579422,0,0,0.160593554,0.099568003,1398.15
0,8.31993889,4.479844677,0,1.510256696,83.62270637,0,0.679535942,0.588825055,0,0,0.798892372,0,0,0,0,0,1461.15
0,8.320740611,4.14048706,4.310687642,5.010577887,72.76949751,0,0.970302384,0.050901109,0,0.049310449,0,4.269330491,0,0.019087916,0.08907694,0,1273.15
0,8.331213027,4.140957954,4.309522295,5.010813561,72.8261561,0,0.970040074,0.050887348,0,0,0,4.271356784,0,0,0.089052859,0,1273.15
0,8.620406015,7.050965683,2.250518211,7.570822229,72.26005988,0,1.049583786,0.029612082,0,0,0,1.089066561,0,0,0.078965551,0,1263.15
0,8.490504893,0,0,10.48998639,66.94860328,0,0,3.298982436,0,0,0,10.48998639,0,0,0.18147644,0.100460172,1423.15
0,8.501053314,0,0,10.50072922,66.91622103,0,0,3.299303192,0,0,0,10.50072922,0,0,0.181494085,0.10046994,1423.15
0,8.480765192,0,0.559029292,7.480652093,74.19902089,0,0,4.969867352,0,0,0.520252694,1.660930961,0,0.649508022,0.400691516,1.079281987,1458.15
0,8.610683018,0,1.31160442,11.41095845,67.83618061,0,0,5.220185592,0,0,0,1.288651343,0,0,0,4.321736564,1363.15
0,8.050503348,16.15157133,0,2.100730889,57.64675237,0,0.669598394,12.69019199,0,0,1.161454423,0,0,1.529197248,0,0,1215.15
0,8.220077884,0,11.03830093,9.979512363,58.18488919,0,0,11.33857775,0,0,0,0,0,0,0,1.238641873,1413.15
0,8.490048708,0,0,9.990000323,66.94945324,0,0,4.299861295,0,0,0,9.990000323,0,0,0.180639334,0.099996774,1408.15
0,8.350585521,3.57949966,0,1.539263872,81.96026992,0,0.85971206,0.619498396,0,0,3.091170568,0,0,0,0,0,1410.15
0,8.619595463,0,0.829902527,9.809122419,69.91684702,0,0,7.140416253,0,0.00325452,0,2.571070574,0,0.11065367,0.130180789,0.868956764,1353.15
0,8.701006552,0,0,10.80113627,69.41757935,0,0.400650236,9.799510681,0,0,0,0.801300471,0,0,0.07881644,0,1413.15
0,8.52928877,0,0.569369833,6.988451764,74.01164474,0,0,5.880271496,0,0,0.569369833,1.209508798,0,0.70125776,0.421398012,1.119438994,1464.15
0,7.969556863,5.039329891,0,3.908970818,52.0055242,0.549417557,0,4.179176174,3.518674192,0,2.981265762,8.439413955,0,1.269965174,0,10.13870542,1202.15
0,8.569906877,0,0,10.66961476,64.78914156,0,0,10.00952212,0,0.012911347,0,0.681073579,0,0,0.229176417,5.038653346,1303.15
0,8.410460867,0,11.28988878,10.19981964,60.59771861,0,0,6.961254291,0,0,0,0,0,0,0,2.540857816,1443.15
0,8.161448742,15.06292204,6.780233272,2.980356047,58.18293432,0,0.159607121,8.631062001,0.015346839,0.026089626,0,0,0,0,0,0,1225.15
0,8.219643712,17.2612518,0.460423652,2.195510097,59.02074997,0,0.460423652,11.20776231,0,0.030900916,1.1433339,0,0,0,0,0,1200.15
0,8.609057227,0,0.828385134,10.31921951,66.28699015,0,0,9.50054201,0.420664326,0,0,3.860404161,0,0,0.087368745,0.087368745,1363.15
0,9.499839349,0,0,0,81.0003213,9.499839349,0,0,0,0,0,0,0,0,0,0,1233.15
0,8.650614538,0,0.831290286,9.840723482,68.88993522,0,0.071439009,7.160137033,0.08442792,0.012988911,0.821548603,2.581546005,0,0.055202871,0.129889107,0.870257018,1333.15
0,8.610716132,0,1.221561531,10.31056101,66.40059462,0,0,8.098500517,0,0,0,1.208634953,0,0,0,4.149431231,1323.15
0,8.840356201,8.939853739,2.9683432,8.949803492,69.09109,0,0.009949754,0.039799015,0,0.049748769,0,1.011558297,0,0.019899507,0.07959803,0,1323.15
0,8.999173149,0,2.500801539,11.49997469,69.99881878,0,0,2.500801539,0,0,0,2.500801539,1.999628761,0,0,0,1623.15
0,8.76083815,0,0,10.74126379,69.4331319,0,0.400683132,9.820021019,0,0,0,0.75867052,0,0,0.085391487,0,1413.15
0,8.140473833,0,0,8.169421802,55.79035576,0,0,27.89974861,0,0,0,0,0,0,0,0,1292.15
0,8.820375777,4.029956616,5.080747596,10.94010326,64.78942941,0,1.730423451,4.509988288,0,0,0,0,0,0,0.098975603,0,1273.15
0,8.819315206,0,0,10.81868937,69.97809582,0,0.400204219,9.898054975,0,0,0,0,0,0,0.085640409,0,1366.15
0,8.799618979,5.749807026,3.721526056,11.04961487,63.07871701,0,0,4.450721805,0,0,0,3.061308282,0,0,0.08868597,0,1283.15
0,8.999932836,0,2.498488817,14.00026865,66.80099402,0,0,4.701457452,0,0,0,1.69924105,0,0,0,1.299617167,1508.15
0,8.980220737,0,2.019796011,13.98951582,66.04029543,0,0,4.970774925,0,0,0,3.999397076,0,0,0,0,1593.15
0,8.999849249,0,1.9999665,13.9997655,65.99889449,0,0,5.001591263,0,0,0,3.999932999,0,0,0,0,1593.15
0,8.950925556,0,1.008789453,12.02057531,70.01265148,0,0,3.618990545,0,0,0,3.988547077,0,0,0,0.399520575,1573.15
0,8.518389457,3.559096525,0,1.490480565,82.55139861,0,0.649412361,0.161561124,0,0,3.069661355,0,0,0,0,0,1436.15
0,8.673526901,0,0,7.882828478,71.65241477,0,0,11.68816529,0,0,0,0.061194583,0,0,0,0.041869978,1323.15
0,8.576874206,7.49682338,0,3.252858958,68.17662008,0,4.223316391,6.385006353,0,0.00794155,0,0,0,1.880559085,0,0,1203.15
0,8.781027,6.610965718,0,4.330369479,78.4863213,0,0.669711796,1.121604707,0,0,0,0,0,0,0,0,1223.15
0,8.840465908,7.199646643,3.700431881,10.41912053,62.11883261,0,0,4.518387646,0,0,0,3.11150373,0,0,0.091611046,0,1293.15
0,8.329223941,15.0773593,6.077790791,2.739937126,59.06120939,0,0.770511003,7.899278802,0.021574308,0.02311533,0,0,0,0,0,0,1185.15
0,7.980451217,0,3.88022679,3.909756674,52.07890385,0.550732341,0,4.190290574,3.528821167,0,2.97956532,8.460311836,0,1.269785022,0,11.17115521,1238.15
0,8.911495087,0,0,11.14060542,69.44865792,0,0,10.36074655,0,0,0,0,0,0.052760008,0.085735013,0,1413.15
0,8.999633687,0,0.999034267,12.0000666,70.00233108,0,0,3.599853475,0,0,0,3.999467182,0,0,0,0.399613707,1573.15
0,8.149789697,0,0,3.96936668,53.13494038,1.42915291,0,4.33871527,3.548761552,0,3.090467791,8.599038186,0,1.320609651,0,12.41915789,1349.15
0,8.090600362,2.559729515,0,3.970498033,52.80134045,0.559520069,0,4.239785767,3.569558518,0,3.019014706,8.569334111,0,1.289589037,0,11.33102943,1193.15
0,9.039283805,4.130478354,5.21111705,12.89918493,62.22942277,0,1.770443613,4.619855692,0,0,0,0,0,0,0.100213789,0,1333.15
0,9.119973078,9.439676931,1.019687027,10.07067138,68.6892142,0,0.560323069,0.928823826,0,0.050479556,0,0,0,0.020191822,0.100959112,0,1083.15
0,8.850713609,0,0,10.60126066,68.24520722,0,0,6.780103857,0,0,0,1.250857311,0,0,0,4.271857343,1378.15
0,8.928424347,0,0,10.97932625,69.59558521,0,0,10.0387118,0,0,0,0.191088049,0,0.052713944,0.08566016,0.12849024,1393.15
0,8.129788733,0,0,4.039404435,53.27995442,1.030093113,0,4.330289536,3.640561978,0,3.079783486,8.660579071,0,1.310482359,0,12.49906287,1346.15
0,8.899931123,6.249795008,3.748893043,10.78093739,62.60290597,0,0,4.519662829,0,0,0,3.109318115,0,0,0.088556529,0,1313.15
0,8.20134978,0,0,7.280358734,49.42551296,0,6.010598946,0,0,0,0,0,0,0,0,29.08217958,1355.25
0,8.890015703,0,1.259487045,10.64021199,68.54226642,0,0,5.119733054,0,0,0,1.259487045,0,0,0,4.288798744,1338.15
0,8.607879094,3.569621854,0,1.289996206,82.07284684,0,0.83944606,0.559630707,0,0,3.060579234,0,0,0,0,0,1432.15
0,9.000891177,0,4.010298049,12.03089415,66.9703271,0,0,3.48879427,0,0,0,3.709938278,0,0,0,0.788856983,1553.15
0,9.000759001,0,3.999604,12.000462,66.999967,0,0,3.501303501,0,0,0,3.699303699,0,0,0,0.798600799,1553.15
0,8.980310813,0,1.270907415,11.67028842,67.30870539,0,0,5.17911234,0,0,0,1.261029896,0,0,0,4.329645726,1303.15
0,8.959808157,0,1.261435869,11.30036299,67.7266232,0,0,5.170573066,0,0,0,1.261435869,0,0,0,4.319760853,1308.15
0,13.37900661,0,19.59872767,4.470271593,0,46.36408123,0,11.55860044,0,1.33104967,0,0,0,0,0,3.298262784,1243.15
0,8.911003974,0,3.420418268,10.81992312,66.55156688,0,0,4.918887224,0,0,0,1.329076813,0,0,0,4.049123721,1313.15
0,8.999539413,0,4.000526385,10.99980261,68.99921042,0,0,3.500460587,0,0,0,3.500460587,0,0,0,0,1573.15
0,8.580299181,4.550443755,0,1.260701853,78.91617273,0,0.630350927,0.561357293,0,0,5.500674256,0,0,0,0,0,1416.15
0,10.08849558,0,0,24.27728614,65.63421829,0,0,0,0,0,0,0,0,0,0,0,2008.15
0,8.610302792,4.619740464,0,1.500589855,78.73849784,0,0.899724735,0.141565081,0,0,5.489579237,0,0,0,0,0,1415.15
0,9.000476825,0,0,10.83049705,69.35003864,0,0,5.208898535,0,0,0,1.269340173,0,0,0,4.340748779,1343.15
0,8.962549697,0,0,10.30578688,68.8732187,0,0,10.54629342,0,0.003272198,0.402480326,0.63153417,0,0,0.065443955,0.209420657,1368.15
0,9.060241761,5.700064492,5.218858003,11.21988325,62.30218445,0,1.769384684,4.630165528,0,0,0,0,0,0,0.099217833,0,1273.15
0,9.018659295,0,3.93918452,11.01951492,68.97357423,0,0,3.540987922,0,0,0,3.508079113,0,0,0,0,1573.15
0,9.01028151,0,6.359425812,12.24090924,64.35633807,0,0.170811024,1.809939888,0,0.034490688,0,5.929113425,0,0,0.088690339,0,1360.15
0,9.080676664,0,0,12.07998146,67.57043069,0,0,10.0903764,0,0,0,0.960042374,0,0,0,0.218492402,1415.15
0,9.029583073,0,1.280068446,10.80983251,69.54161045,0,0,3.718450755,0,0,0,1.270196453,0,0,0,4.350258317,1358.15
0,9.019517645,4.120391667,5.191562069,11.17007294,62.02930933,0,1.759545245,4.609975685,0,0,0,0,0,0,0.098573963,2.001051456,1283.15
0,9.019517645,0,5.138989288,12.25767234,64.39179865,0,0.169218637,4.770979825,0,0.032857988,0,4.130249064,0,0,0.088716567,0,1399.15
0,9.021160544,0,2.799500559,12.25110074,64.39837024,0,0.169218637,0,0,0.031215088,0,11.24071762,0,0,0.088716567,0,1631.15
0,8.448970801,16.54872158,7.449001569,2.939909541,56.27519153,0,0.689209563,7.648995416,0,0,0,0,0,0,0,0,1184.15
0,9.019987846,0,6.369175686,12.24892013,64.40783747,0,0.072265016,1.570121701,0,0.034490121,0,6.188513147,0,0,0.088688883,0,1400.15
0,8.980459488,0,6.341264001,11.54116589,65.12304799,0,0.170059684,1.559970567,0,0.034338975,0,6.161393181,0,0,0.088300221,0,1376.15
0,9.068550583,0,5.450373867,12.64876285,64.61548619,0,0.170014691,0.369740686,0,0.034663189,0,7.549972765,0,0,0.092435172,0,1418.15
0,9.080393291,0,6.309179542,13.14054367,63.47186648,0,0.180120631,0,0,0.03470214,0,7.690655209,0,0,0.09253904,0,1457.15
0,9.030105831,0,6.280812463,12.27075528,64.40215605,0,0.16926313,0,0,0.034509959,0,7.720370736,0,0,0.092026556,0,1405.15
0,9.030551036,0,6.271261648,12.25985637,64.45134678,0,0.169271475,0.239938208,0,0.03451166,0,7.451231738,0,0,0.092031093,0,1393.15
0,8.950411204,0,6.308932497,10.83950818,65.97834053,0,0.169367315,1.550362348,0,0.034199169,0,6.080938034,0,0,0.087940721,0,1421.15
0,9.028963615,0,6.370681729,12.19952712,64.33731775,0,0.170760541,1.569683436,0,0.034480494,0,6.199921187,0,0,0.088664127,0,1372.15
0,9.020817271,0,8.930592693,12.00150921,65.03387523,0,0,1.981659804,0,0,0,3.031545793,0,0,0,0,1513.15
0,9.199805932,0,1.000451709,13.99963194,64.99924715,0,0,7.401335051,0,0,0,3.399528215,0,0,0,0,1537.15
0,8.459065812,15.13865178,6.259708701,2.499269444,58.82280564,0,0.670573217,8.108399083,0.01538012,0.026146203,0,0,0,0,0,0,1204.15
0,9.030753822,0,6.370786332,12.20136939,64.14462342,0,0.359588198,1.56970921,0,0.03448106,0,6.200022987,0,0,0.088665583,0,1379.15
0,8.208866231,0,0,4.029156605,53.61476314,0.569418359,0,4.310884536,3.631160004,0,3.070685389,8.708225263,0,1.30876785,0,12.54807262,1179.15
0,9.048049281,0,5.269815195,12.22833676,64.35154004,0,0.169199179,5.798767967,0,0.032854209,0,3.009445585,0,0,0.091991786,0,1429.15
0,9.049089834,0,6.318591049,12.22974305,64.37865545,0,0.169218637,2.750213577,0,0.034500887,0,4.981270947,0,0,0.088716567,0,1381.15
0,9.05206416,0,6.251643439,12.23211938,64.47870103,0,0.169274257,4.489876413,0,0.032868788,0,3.201419932,0,0,0.092032606,0,1390.15
0,9.048354247,0,8.478417975,12.2183168,64.33217266,0,0.169174167,0,0,0.034491821,0,5.630379082,0,0,0.088693253,0,1475.15
0,9.050137994,0,6.390458667,12.22072546,64.37442502,0,0.169207517,1.330661059,0,0.03449862,0,6.341174924,0,0,0.088710737,0,1365.15
0,8.250355619,0,0,4.050310699,53.05981882,0.910384068,0,4.330313693,3.650520326,0,3.078535599,8.750467919,0,1.308677098,0,12.61061616,1264.15
0,9.049848074,0,6.389094194,12.22961321,64.28841258,0,0.170813829,1.208836331,0,0.034491254,0,6.540198735,0,0,0.088691796,0,1368.15
0,9.049402181,0,4.979634739,12.22079884,64.30166864,0,0.170805413,0,0,0.034489555,0,9.151228485,0,0,0.091972146,0,1495.15
0,8.750317501,0,0,0,91.2496825,0,0,0,0,0,0,0,0,0,0,0,1673.15
0,8.53062235,0.499798843,6.981710148,8.891158357,56.70473184,0,0,18.39197846,0,0,0,0,0,0,0,0,1363.15
0,9.059834678,0,7.990008381,12.23973312,64.42622143,0,0.169265912,0.361538841,0,0.034510526,0,5.630145766,0,0,0.088741352,0,1432.15
0,9.079831379,0,1.939797128,12.11961533,65.73903307,0,0,3.039783955,0,0,0,4.05084969,0,0,0,4.031089448,1523.15
0,9.200427151,0,2.499499433,12.50083428,68.60108123,0,0,4.798771942,0,0,0,1.698591737,0,0,0,0.700794233,1537.15
0,9.200427151,0,4.001201362,12.50083428,68.60108123,0,0,1.998932123,0,0,0,1.698591737,0,0,0,1.998932123,1550.15
0,9.200120132,0,4.001067841,12.50041713,68.598792,0,0,1.998865419,0,0,0,2.99996663,0,0,0,0.700770848,1487.15
0,9.060887852,0,6.22022147,12.17099859,63.98317616,0,0.719613577,1.570663425,0,0.034502021,0,6.151217428,0,0,0.088719482,0,1380.15
0,9.061632244,0,6.289742199,12.25250982,64.3203365,0,0.1692381,6.841819885,0,0.032861767,0,0.939846536,0,0,0.092012948,0,1419.15
0,9.109816285,7.540068996,2.238251655,7.629202912,72.27440041,0,0.009903768,0.029711305,0,0,0,1.089414522,0,0,0.079230147,0,1268.15
0,9.070443827,0,6.401892962,12.25002876,64.31470496,0,0.169249224,0.851175707,0,0.034507123,0,6.819264834,0,0,0.088732603,0,1379.15
0,9.071338187,0,3.480633022,12.25123663,64.34734022,0,0.169265912,0,0,0.031223809,0,10.56022087,0,0,0.088741352,0,1478.15
0,9.079546763,0,5.278997484,12.26010163,64.52875491,0,0.169388393,5.219793774,0,0.03289095,0,3.338431431,0,0,0.09209466,0,1413.15
0,8.999625084,0,1.000863938,10.99972289,66.00159747,0,0,6.999527279,0,0,0,5.998663341,0,0,0,0,1523.15
0,9.199500208,6.930445648,4.241566014,11.4002499,63.30029155,0,1.069554352,3.758433986,0,0,0,0,0,0,0.099958351,0,1253.15
0,9.110253365,4.16006862,5.248746371,11.28925838,62.66165215,0,1.779823172,4.65162312,0,0,0,0,0,0,0.098970705,0.999604117,1253.15
0,9.081201846,0,6.341070754,12.20081153,64.35365433,0,0.169204738,2.280157048,0,0.034498053,0,5.450692425,0,0,0.08870928,0,1366.15
0,8.960666418,0,0,9.960617798,67.1798778,0,0,10.18102848,0,0,0,3.520088164,0,0.110205338,0.087516004,0,1398.15
0,8.89010353,0,16.89923478,10.32087969,63.88978201,0,0,0,0,0,0,0,0,0,0,0,1530.15
0,9.089863266,0,11.17210097,12.2206153,64.39324218,0,0.169274257,0,0,0.032868788,0,2.83000263,0,0,0.092032606,0,1560.15
0,9.089415399,0,6.279780487,12.21944727,64.31927968,0,0.169235319,3.680457428,0,0.032861227,0,4.120797871,0,0,0.088725313,0,1382.15
0,9.16987137,0,0,12.25964726,66.91088715,0,0.170733324,11.38111656,0,0.021548866,0,0,0,0,0.086195465,0,1466.15
0,8.961339747,0,0.489124273,9.960643312,67.06833163,0,0,9.591370682,0,0,0,3.841731046,0,0,0.087459307,0,1363.15
0,9.092850923,0,5.231593303,12.2130757,64.34662592,0,0.1692381,2.060432789,0,0.034504855,0,6.762951644,0,0,0.088726771,0,1396.15
0,8.69900044,7.369397121,0,1.290312441,67.66203558,0,5.269692588,0,4.061105174,0,5.648456654,0,0,0,0,0,1094.15
0,9.150272772,0,12.6401058,12.48966771,65.71995371,0,0,0,0,0,0,0,0,0,0,0,1631.15
0,9.009228966,0,0,10.27068379,67.50004069,0,0,9.160603545,0,0,0,3.860865602,0,0.110682488,0.087894917,0,1388.15
0,9.099875074,0,5.191005326,12.24110724,64.37306858,0,0.169307647,7.919652837,0,0.032875271,0,0.881057269,0,0,0.092050759,0,1411.15
0,9.100623038,0,6.259966136,12.2421134,64.37835972,0,0.169321563,7.729611547,0,0.031234075,0,0,0,0,0.088770528,0,1429.15
0,9.200232539,6.200481688,5.298563242,11.39938543,63.30039033,0,0.800597957,3.700689312,0,0,0,0,0,0,0.099659497,0,1283.15
0,9.030732861,0,1.010842097,11.01165729,65.95581642,0,0,6.991114372,0,0,0,5.999836961,0,0,0,0,1523.15
0,8.999935019,0,5.399961011,12.09955163,61.50172201,0,0,7.498862824,0,0,0,1.000714796,0,0,0.100721294,3.398531419,1353.15
0,8.999935019,0,6.400675807,12.09955163,61.50172201,0,0,7.498862824,0,0,0,0,0,0,0.100721294,3.398531419,1363.15
0,9.109145319,0,6.261304219,12.23979743,64.43815976,0,0.169357756,0.489986517,0,0.034529251,0,7.168930251,0,0,0.088789503,0,1384.15
0,8.990459502,0,0,9.989940291,67.36111111,0,0,9.611889927,0,0,0,3.848650052,0,0.110332295,0.087616822,0,1403.15
0,9.199980087,0,3.999269843,12.50062229,66.78946582,0,0,4.669686862,0,0,0.501153316,1.669404756,0,0,0,0.670417019,1480.15
0,8.999707802,0,0,9.999675335,67.46209539,0,0,9.149053602,0,0,0.331158079,3.860264277,0,0.110386026,0.087659492,0,1388.15
0,9.199615232,5.199349874,5.300517447,11.40042457,63.30104816,0,1.30025209,4.199283535,0,0,0,0,0,0,0.099509088,0,1288.15
0,9.008833463,0,0,10.00909327,67.50454664,0,0,9.158222915,0,0,0,4.121200312,0,0.11041829,0.087685113,0,1393.15
0,9.118995579,0,6.369657031,12.24794991,64.38020739,0,0,1.571050599,0,0.034510526,0,6.188887611,0,0,0.088741352,0,1416.15
0,8.999367612,0,0,10.10037133,66.7996303,0,0,10.29981677,0,0,0,3.599747045,0,0.100533476,0.100533476,0,1398.15
0,9.020136846,0,0,10.15943701,67.28859562,0,0,9.179411334,0,0,0,4.1313852,0,0,0.221033984,0,1363.15
0,8.960764376,0,0,10.87977534,63.13207121,0,0,12.36947013,0,0,0,0,0,0,0.138801465,4.519117481,1328.15
0,8.940850605,0,0,10.52063707,63.55218449,0,0,12.33876033,0,0,0,0,0,0,0.138493003,4.509074512,1293.15
0,8.920165164,0,0,10.14925853,63.98033451,0,0,12.31021352,0,0,0,0,0,0,0.141385903,4.498642374,1313.15
0,9.200735794,0,0,12.20025521,66.92739837,0,0.170690884,11.40148816,0,0.019886317,0,0,0,0,0.079545266,0,1466.15
0,9.200543352,0,2.501408077,12.50041414,65.00016566,0,0,7.328628698,0.500281615,0,0,1.669814134,0,0.699069012,0,0.599675314,1506.15
0,10.00053999,19.00030599,0,19.99928002,50.999874,0,0,0,0,0,0,0,0,0,0,0,1323.15
0,9.200960503,0,5.299329304,11.40018216,63.35016974,0,5.999834396,4.699842676,0,0,0,0,0,0,0.049681212,0,1258.15
0,9.200960503,4.199718473,5.299329304,11.40018216,63.35016974,0,1.800115923,4.699842676,0,0,0,0,0,0,0.049681212,0,1260.65
0,9.200960503,5.199966879,5.299329304,11.40018216,63.30048853,0,0.799867517,4.699842676,0,0,0,0,0,0,0.099362424,0,1293.15
0,9.200960503,5.700091082,5.299329304,11.40018216,63.30048853,0,0.299743314,4.699842676,0,0,0,0,0,0,0.099362424,0,1298.15
0,9.000777605,0,6.499481597,10.000324,62.00103681,0.999546397,0,6.499481597,0,0,0,0,0,0,0,4.999351996,1373.15
0,10.00071999,0,0,0,79.99856001,10.00071999,0,0,0,0,0,0,0,0,0,0,1249.15
0,9.129891894,5.329740742,3.860940427,10.99957283,62.78053429,0,0,4.629842605,0,0,0,3.18075773,0,0,0.088719482,0,1313.15
0,8.999481765,0,1.600051824,10.0003239,66.80054415,0,0,9.39949472,0,0,0,2.600893956,0,0,0.10040811,0.498801581,1358.15
0,9.040035139,0,0,10.05026761,67.98327667,0,0,7.759756633,0,0,0.819898814,4.25891884,0,0,0.087846302,0,1343.15
0,9.040338321,7.109629148,0,4.009433962,78.37996096,0,0.67013663,0.790500976,0,0,0,0,0,0,0,0,1228.15
0,9.029921055,0,6.380559436,10.41064293,66.18368474,0,0.170559761,0,0,0.034111952,0,7.69955492,0,0,0.090965206,0,1473.15
0,9.099986904,0,0.798847564,11.10037978,66.70049764,0,0,9.098349921,0,0,0,2.599528549,0,0,0.101492928,0.50091671,1368.15
0,8.83086355,29.76286908,0,0,61.40626737,0,0,0,0,0,0,0,0,0,0,0,1028.15
0,9.039915454,0,0,10.03983416,67.73107877,0,0,8.470856028,0,0,0,4.519957727,0,0.110560117,0.08779774,0,1398.15
0,9.039208358,6.090050859,0,4.010204247,79.06991859,0,0.669450628,1.121167314,0,0,0,0,0,0,0,0,1238.15
0,9.051268284,0,0,10.06166512,67.94552643,0,0,7.891183027,0,0,0.328663705,4.591529588,0,0,0.130163844,0,1523.15
0,8.279401919,0,0,4.060105631,52.70847281,0.569813286,0,4.341292866,3.659897344,0,3.088596295,8.7807781,0,1.321133676,0,13.19050807,1203.15
0,8.3196317,0,0,4.080595498,52.14193896,0.920749753,0,4.358614092,3.680009566,0,3.109025141,8.818869391,0,1.321335685,0,13.24923022,1252.15
0,9.04011694,5.590384928,0,3.829787234,79.63943479,0,1.00048725,0.899788858,0,0,0,0,0,0,0,0,1243.15
0,9.200528576,0,5.718533201,11.40072679,63.34985134,0,5.160224645,5.120581434,0,0,0,0,0,0,0.049554014,0,1248.15
0,9.089277264,0,9.418906349,9.92966825,69.17315318,0,0,2.258448785,0,0,0,0,0,0,0.130546173,0,1523.15
0,9.199729225,3.199762247,5.299915796,11.40059769,63.35132993,0,1.799659881,5.699473311,0,0,0,0,0,0,0.049531923,0,1318.15
0,9.199729225,3.199762247,6.300460647,11.40059769,63.35132993,0,1.799659881,4.698928459,0,0,0,0,0,0,0.049531923,0,1308.15
0,9.199273568,3.500082549,5.831269605,11.40003302,63.34819217,0,1.500742942,5.170876672,0,0,0,0,0,0,0.04952947,0,1298.15
0,9.100707089,0,0.300471937,10.69941375,67.09995591,0,0,9.099074089,0,0,0,3.200679328,0,0,0.101245979,0.398451916,1363.15
0,9.200297103,0,2.498968392,12.49979368,65.0028885,0,0,9.999174713,0,0,0,0,0,0,0,0.79887761,1483.15
0,9.200633162,3.960559293,6.061205646,11.40021105,63.29969661,0,0.610077826,5.36868487,0,0,0,0,0,0,0.098931539,0,1293.15
0,9.120771368,0,0,10.27128616,67.69406766,0,0,7.831344991,0,0,0,4.690308874,0.300702729,0,0.091518222,0,1353.15
0,8.629857483,13.31035336,4.971094692,1.839428695,64.42946796,0,0,6.819797817,0,0,0,0,0,0,0,0,1152.15
0,8.609843345,7.100345381,0,0.399346244,69.2241273,0,4.910879487,9.719995066,0,0.03546318,0,0,0,0,0,0,1163.15
0,9.200402023,0,6.13909347,11.3999967,63.3516221,0,4.320102813,5.539353797,0,0,0,0,0,0,0.049429094,0,1295.65
0,9.200210818,4.199881415,3.900125173,11.40061928,63.30127149,0,0,4.70057316,0,0,0,3.198497925,0,0,0.098820739,0,1368.15
0,9.200210818,4.199881415,4.598458396,11.40061928,63.30127149,0,0,4.70057316,0,0,0,2.500164701,0,0,0.098820739,0,1353.15
0,9.200210818,4.199881415,5.300085645,11.40061928,63.30127149,0,0,4.70057316,0,0,0,1.798537453,0,0,0.098820739,0,1333.15
0,9.200210818,4.199881415,5.300085645,11.40061928,63.30127149,0,0,6.499110613,0,0,0,0,0,0,0.098820739,0,1328.15
0,9.200210818,4.199881415,6.199354371,11.40061928,63.30127149,0,0,5.599841887,0,0,0,0,0,0,0.098820739,0,1335.65
0,9.200210818,4.199881415,7.098623098,11.40061928,63.30127149,0,0,4.70057316,0,0,0,0,0,0,0.098820739,0,1358.15
0,9.199394279,2.200678145,7.298284887,11.40007242,63.35056128,0,1.80070448,4.700925042,0,0,0,0,0,0,0.049379465,0,1383.15
0,9.199545701,2.799861735,6.360179744,11.40026007,63.35160404,0,1.199940744,5.639227692,0,0,0,0,0,0,0.049380278,0,1308.15
0,8.968868787,0,0,10.19904088,63.13172625,0,0,12.36908371,0,0,0,0.670419734,0,0,0.141140997,4.519719643,1293.15
0,8.980305924,0,0,10.22101664,63.27464167,0,0,12.39105661,0,0,0,0,0,0,0.141245205,4.991733945,1298.15
0,9.100520494,6.650943396,0,4.040338321,78.56864021,0,0.67013663,0.559531555,0,0,0,0,0,0,0,0.409889395,1233.15
0,9.199822511,0,6.560502227,11.40035169,63.35026048,0,3.480747424,5.959013295,0,0,0,0,0,0,0.049302371,0,1343.15
0,9.099920376,0,0,10.09928663,67.199662,0,0,9.200669494,0,0,0,4.198963259,0,0.100749118,0.100749118,0,1393.15
0,9.099920376,0,0,10.09928663,67.199662,0,0,9.200669494,0,0,0.298997384,3.899965875,0,0.100749118,0.100749118,0,1388.15
0,9.099324412,0,0,10.09971417,67.00012992,0,0,9.698583864,0,0,0,3.900870469,0,0.10068858,0.10068858,0,1403.15
0,9.199665228,0,6.551028111,11.40029867,63.35067365,0,2.999819486,6.449283686,0,0,0,0,0,0,0.049231173,0,1340.65
0,9.599219325,0,0,14.49042132,70.13062608,0,0,0,0,0,0,0,0,0,0,5.779733269,1663.15
0,8.99913331,4.500369146,0,1.500658043,83.0000321,0,0,0,0,0,0,0,0,1.999807402,0,0,1452.15
0,9.240831658,4.19947939,3.930936769,11.40070513,63.27061847,0,0,4.659132097,0,0,0,3.19944644,0,0,0.098850044,0,1338.15
