Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,Density293K
4.379605069,0,0,0,8.829944002,54.22045388,0,0,14.88947834,9.631594459,0,8.048924256,0,0,0,0,0,2.849
4.999831995,3.000571217,0,3.998521555,17.00043681,70.00100803,0,0.999630389,0,0,0,0,0,0,0,0,0,2.38
4.329552065,0,0,0,8.09045957,53.56020942,0,0,18.17044793,8.69982548,0,7.149505526,0,0,0,0,0,2.862
7.000681503,84.9998825,0,0,0,0,0,7.999435997,0,0,0,0,0,0,0,0,0,2.094
4.560673934,0,0.079502194,16.18175425,10.24202303,67.68082927,0,0.070328864,0.119253291,0.269084349,0.076444417,0,0,0.720106411,0,0,0,2.49
4.999832501,4.999832501,0,15.00117249,19.99933001,49.99832501,0,0,0,5.001507487,0,0,0,0,0,0,0,2.573
4.999832501,40.000335,0,0,0,9.999665003,0,0,0,0,0,45.0001675,0,0,0,0,0,3.34
4.499962375,0,0.499661374,15.6008729,9.600421401,65.1997893,0,0,2.600647152,1.998645496,0,0,0,0,0,0,0,2.49
4.359804093,0,0,0,8.149670573,53.94146114,0,0,15.96991429,8.769167979,0,8.809981925,0,0,0,0,0,2.875
3.91990053,0,1.960604672,23.5298737,1.960604672,36.26987763,0,0,18.62967083,13.72946797,0,0,0,0,0,0,0,3.05
4.500037563,0,0.500338066,17.60048081,9.599579295,62.20118699,0,0,1.099842236,1.499511682,0,0,0,0,2.999023364,0,0,2.61
4.62954384,0,0,0,7.460082152,70.24305877,0,11.02103215,1.22919176,0,0,1.698631829,0,0,0.559004293,0,3.159455202,2.59
4.4999775,0,2.500487498,16.59891701,9.599952,62.19868901,0,0,2.600986995,2.000989995,0,0,0,0,0,0,0,2.53
4.500112503,0,0.499512488,16.59941499,9.600240006,62.20055501,0,0,2.601065027,3.999099977,0,0,0,0,0,0,0,2.55
4.4999775,0,0.499497503,17.600912,9.599952,62.19868901,0,0,1.598992005,2.000989995,0,0,0,0,0,2.000989995,0,2.53
4.370374687,1.480100227,4.390769769,0,1.459705145,68.65858633,0,5.1104248,8.69995921,0,0,5.830079832,0,0,0,0,0,2.58
4.252454974,0,4.30346743,3.151436142,0.620651542,68.40770288,0,4.252454974,7.926768786,0,0,1.952643437,3.060747332,0,0,0,2.0716725,2.686
5.009341429,22.2209248,0,0,4.100220191,49.6496964,0,0,2.498832321,0,0,1.501301128,0,0,0,0,15.01968373,3.066
4.343551186,0,6.283979179,0,0,71.33603239,0,4.132446501,6.243493349,0,0.008675535,2.391555813,0,0,2.631578947,0.08675535,2.541931752,2.674
4.800536587,0,9.700086237,0,9.700086237,70.89974129,0,4.800536587,0,0,0,0,0,0,0,0.099013063,0,2.42
5.159840074,0,12.57957685,0.020591314,18.58022891,60.17811487,1.899548707,0,0,0,0,1.551212314,0,0,0,0.030886971,0,2.462
5.110319077,7.10964019,6.709097081,0,12.60862186,67.06381534,0,1.300067889,0,0,0,0,0,0,0,0.098438561,0,2.474
4.419792217,0,5.620120913,0,0,70.78124083,0,3.709573282,6.5299055,0,0,0,0,0,8.939367259,0,0,2.65
5.003571607,6.202966925,9.806136518,2.20276758,11.10686579,65.25906607,0,0,0.318952772,0,0,0,0,0,0,0.099672741,0,2.405
4.84453505,11.24131178,2.653418303,0,0.321042747,56.27558309,0,10.05987447,2.581183685,12.02305087,0,0,0,0,0,0,0,2.6
4.4998063,0,0.500640701,15.09968114,10.59987484,59.20076288,0,0,6.10006854,1.999582799,0,1.999582799,0,0,0,0,0,2.62
4.499873348,0,0.500648161,16.59887056,9.600226484,62.19957385,0,0,4.601194999,1.999612594,0,0,0,0,0,0,0,2.55
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,0,0,0,0,0,3.000908915,2.52
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,0,3.000908915,0,0,0,0,2.52
4.499873348,0,0.500648161,17.09951872,9.600226484,62.19957385,0,0,1.099637924,1.999612594,0,3.000908915,0,0,0,0,0,2.58
4.499873348,0,0.500648161,18.6014632,9.600226484,62.19957385,0,0,2.598602357,1.999612594,0,0,0,0,0,0,0,2.55
4.499873348,0,0.500648161,20.6010758,9.600226484,62.19957385,0,0,0.598989764,1.999612594,0,0,0,0,0,0,0,2.55
4.499873348,2.999418891,0.500648161,18.6014632,6.600807593,62.19957385,0,0,2.598602357,1.999612594,0,0,0,0,0,0,0,2.55
4.419186378,0,3.199192522,8.188879624,1.300449086,61.42391129,0,19.62815055,0.119951434,0,0,0,0,0,0,0,1.720279107,2.54
4.900531363,0,17.10082945,0,11.9994168,65.5002592,0,0,0,0,0,0,0,0,0.498963193,0,0,2.525
4.659183642,0,14.77820377,7.880271606,7.909526229,64.23391381,0,0,0,0,0,0,0,0,0.498868308,0.040032642,0,2.47
4.805524686,0.62073345,0,0,11.96221622,64.47372599,1.411335133,0,0,0.539768217,0,10.57945706,0,0,2.333703763,0,3.273535482,2.78
4.999669989,0,0,9.999339978,25.00165006,45.00033001,0,0,9.999339978,4.999669989,0,0,0,0,0,0,0,2.724
9.999009999,0,0,0,0,0,90.00099,0,0,0,0,0,0,0,0,0,0,2.3715
4.999422509,4.999422509,0,20.00098998,19.99934001,42.50004125,0,0,0,7.500783738,0,0,0,0,0,0,0,2.614
4.999587493,4.999587493,0,20.00165003,20,44.99958749,0,0,0,4.999587493,0,0,0,0,0,0,0,2.61
4.999587493,7.499381239,10.00082501,0,7.499381239,65.00123752,0,4.999587493,0,0,0,0,0,0,0,0,0,2.452
4.999669989,10.00099003,4.999669989,9.999339978,15.00066002,45.00033001,0,0,9.999339978,0,0,0,0,0,0,0,0,2.547
4.999587493,10.00082501,0,0,4.999587493,80,0,0,0,0,0,0,0,0,0,0,0,2.213
4.999505,39.99934,0,0,0,4.999505,0,0,0,0,0,50.00165,0,0,0,0,0,3.42
4.399396787,0.500261006,2.099646192,11.89896178,3.100168204,66.90157183,0,1.300678615,4.799605591,1.000522011,0,0.498810974,0,0,3.500377008,0,0,2.54
4.500717806,0,0.500244202,20.59881303,9.599360635,62.2019625,0,0,2.598901831,0,0,0,0,0,0,0,0,2.55
4.500265502,0,0.5000295,21.6000944,9.599386394,59.20113281,0,0,2.598973391,2.000118001,0,0,0,0,0,0,0,2.61
4.999263129,4.999263129,0,17.50151468,17.49987719,47.50036844,0,0,0,7.499713439,0,0,0,0,0,0,0,2.643
4.799635987,0,11.99987448,8.199705024,11.00040795,64.00037657,0,0,0,0,0,0,0,0,0,0,0,2.46
4.505709289,2.762796303,11.52438756,0,0.260114333,61.65444472,0.310079798,2.323394125,8.029744147,1.631225477,0,5.937072905,0,0,1.061031346,0,0,2.705
5.099328948,9.200385356,0.099661152,5.298651252,11.39957478,63.30144176,0,1.800544814,3.700750781,0,0,0,0,0,0,0.099661152,0,2.383
5.099328948,9.200385356,0.099661152,7.999468474,11.39957478,63.30144176,0,1.800544814,0,0,0,0.999933559,0,0,0,0.099661152,0,2.382
5.099328948,9.200385356,0.099661152,8.999402033,11.39957478,63.30144176,0,1.800544814,0,0,0,0,0,0,0,0.099661152,0,2.367
4.559960813,0,0,14.45175081,5.710341552,75.1770102,0,0,0.100936633,0,0,0,0,0,0,0,0,2.385
4.650459603,0,5.599903241,1.720488631,3.40922835,63.58853411,0,15.48893324,0,0,0,0,0,0,2.821117562,0,2.721335269,2.47
5.000162501,30.00097501,0,0,5.000162501,14.99886249,0,0,0,0,0,44.9998375,0,0,0,0,0,3.4
5.000243756,35.00008125,0,0,0,14.99910623,0,0,0,0,0,45.00056876,0,0,0,0,0,3.34
7.070730199,22.29981911,1.529549149,9.049069219,2.820964898,2.450026332,33.81952236,2.459185309,0,0,0,0,8.591120372,0,0,0,9.910013052,3.01
4.8003108,0,12,9.1996892,10,64,0,0,0,0,0,0,0,0,0,0,0,2.46
4.800236205,0,0,14.80008081,14.80008081,31.99950273,0,0,3.999937841,19.9996892,0,0,0,0,9.600472409,0,0,3.32
7.500545627,92.49945437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943
4.904493937,12.71300626,6.606958865,1.601014504,1.601014504,56.75834192,0,5.305540144,1.20155346,0,0,5.80486645,1.299833558,0,0,0,2.203376397,2.709
6.908944795,72.80844699,0,0,0,0,0,20.28260821,0,0,0,0,0,0,0,0,0,2.286
5.000080751,0,10.0001615,5.000080751,21.00001615,45.00072676,0,0,11.9995478,0,0,0,1.999386295,0,0,0,0,2.67
4.999919252,0,9.999838504,6.001195071,20.99933787,44.99927327,0,0,9.999838504,0,0,0,3.000597536,0,0,0,0,2.65
5,0,5,3.000645995,13.00064599,61.99935401,0,10,0,0,0,0,0,0,1.999354005,0,0,2.5
5,0,10,3.000645995,13.00064599,61.99935401,0,5,0,0,0,0,0,0,1.999354005,0,0,2.51
7.509881423,92.35917457,0,0,0.130944009,0,0,0,0,0,0,0,0,0,0,0,0,1.943
5.000241869,5.000241869,0,22.50028218,17.50004031,42.49802474,0,0,0,7.501169034,0,0,0,0,0,0,0,2.671
5.000322497,5.000322497,0,17.49871001,14.99935501,50,0,0,0,7.50128999,0,0,0,0,0,0,0,2.608
4.499383745,0,18.50068876,0,0,38.9994925,0,1.999564997,4.999637497,26.00159501,0,0,0,0,0,0,4.999637497,3.05
4.499253266,0,0.500239245,22.59921412,7.599286615,60.1998057,0,0,2.601244073,2.000956979,0,0,0,0,0,0,0,2.61
4.364817184,2.803042018,13.66377553,0,0,41.21062176,0,0,20.09924512,11.42021733,0,0,2.64278786,0,1.58286124,0,2.212631964,3
7.530974953,82.3194239,0,0,10.14960114,0,0,0,0,0,0,0,0,0,0,0,0,2.075
7.530974953,92.33809374,0,0,0.13093131,0,0,0,0,0,0,0,0,0,0,0,0,1.902
4.800358213,0,11.49986104,10.19979619,9.500355125,63.99962944,0,0,0,0,0,0,0,0,0,0,0,2.47
5.000964816,0,4.960764135,0,10.80111919,79.23715186,0,0,0,0,0,0,0,0,0,0,0,2.317
4.499804922,0,0.499978325,21.60021964,6.59942488,62.19961562,0,0,2.601043307,1.999913299,0,0,0,0,0,0,0,2.58
4.999598748,0,10.0008025,5.001203756,20,45.9995185,0,0,11.999037,0,0,0,1.999839499,0,0,0,0,2.67
4.500735697,0,19.00118289,0,0,37.50036064,0,1.500245232,5.498975794,26.00040391,0,0,1.999365281,0,0,0,3.998730562,3.1
5,0,5,0,10,80,0,0,0,0,0,0,0,0,0,0,0,2.317
4.999920001,4.999920001,0,19.99968001,14.99976,47.50004,0,0,0,7.500679989,0,0,0,0,0,0,0,2.625
5.000080001,5.000080001,0,20.00032001,15.00024,50.00080001,0,0,0,4.998479976,0,0,0,0,0,0,0,2.568
5.000080001,5.000080001,0,0,5.000080001,84.99976,0,0,0,0,0,0,0,0,0,0,0,2.204
5,10,5,10,10,50,0,0,10,0,0,0,0,0,0,0,0,2.54
5.000080001,10.00016,0,0,0,84.99976,0,0,0,0,0,0,0,0,0,0,0,2.202
7.240550781,22.87219296,1.559467702,9.269013954,2.899454764,0,34.68487201,2.51132058,0,0,0,0,8.802328805,0,0,0,10.16079845,3.03
7.241522683,22.86103668,4.090825095,9.271920909,2.901228864,0,34.67384274,0,0,0,0,0,0,0,0,0,18.95962303,3.14
4.629342775,1.990115807,4.459688722,5.148631703,6.110496423,58.72095596,0,2.940178506,3.699933614,0,0,0,7.340857122,0,0,0,4.959799366,2.84
7.248117522,16.56811567,0,9.280731741,2.898785051,0,37.81586363,7.229639211,0,0,0,0,0,0,0,0,18.95874717,3.08
7.251264755,22.87186121,4.079558317,9.272563469,2.899119869,0,34.67393564,0,0,0,0,0,8.801312112,0,0,0,10.15038462,3.05
4.989931343,8.560736994,12.02054957,0,0,74.42878209,0,0,0,0,0,0,0,0,0,0,0,2.409
5.199452516,4.699790571,0,7.298692304,14.60068271,63.50159133,0,3.100212727,1.500634884,0,0,0,0,0,0,0.098942959,0,2.42
4.730976345,0,0,0,0,79.30760346,0,15.96142019,0,0,0,0,0,0,0,0,0,2.408
7.660430399,92.3395696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
4.990394003,0,7.900538566,3.49910239,9.979213253,66.1176026,0,0.990519984,1.52121193,2.450316525,0.009448521,0,0,0,2.450316525,0.091335706,0,2.531
5.279621957,0,12.09005142,0.019967054,15.24983777,64.73984592,0.980049585,0,0,0,0,1.610675718,0,0,0,0.029950582,0,2.45
10.00094497,0,0,0,14.9998425,0,74.99921252,0,0,0,0,0,0,0,0,0,0,2.44
5.000472486,5.000472486,0,25.00078748,14.9998425,44.99952751,0,0,0,4.998897534,0,0,0,0,0,0,0,2.598
5.000551242,5.000551242,0,19.99905501,12.50059062,49.99921251,0,0,0,7.500039374,0,0,0,0,0,0,0,2.607
5.000630001,9.999685,9.999685,4.999054999,0,65.000315,0,5.000630001,0,0,0,0,0,0,0,0,0,2.477
5.000551242,24.99960626,0,0,5.000551242,19.99905501,0,0,0,0,0,45.00023625,0,0,0,0,0,3.32
4.999449053,0,7.900577707,3.589025139,9.95954476,66.00028334,0,0.990130181,1.530058086,4.920742362,0.009444803,0,0,0,0,0.100744565,0,2.493
5.390082924,0,11.440176,0.020308005,15.29023523,63.87882891,2.369267219,0,0,0,0,1.5704857,0,0,0,0.040616009,0,2.442
5,5,0,22.5,12.5,47.5,0,0,0,7.5,0,0,0,0,0,0,0,2.618
7.000524384,0,0,0,0,0,35.99895123,0,0,50,0,7.000524384,0,0,0,0,0,2.89
4.999766002,0,0,7.999625603,9.999532003,71.9997504,0,0,0,0,0,0,0,0,5.001325991,0,0,2.55
4.949868888,4.251118309,11.94045966,0,0,78.85855314,0,0,0,0,0,0,0,0,0,0,0,2.37
5.500188363,6.000205486,9.23833008,2.000068495,16.23856981,59.94383369,0,1.000034248,0,0,0,0,0,0,0,0.078769821,0,2.435
7.130342212,71.78025683,0,0,0,0,0,21.08940096,0,0,0,0,0,0,0,0,0,2.23
5.370079792,0,0,23.13958535,28.49964945,42.99068541,0,0,0,0,0,0,0,0,0,0,0,2.62
7.798876187,92.20112381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943
7.150463682,71.85960864,20.98992767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.305
9.519310263,0,0,4.759655132,0,0,76.20172434,0,0,0,0,9.519310263,0,0,0,0,0,2.45
10.00030999,0,0,0,20.00061998,0,69.99907003,0,0,0,0,0,0,0,0,0,0,2.45
5.000232497,29.999845,0,0,0,15.00069749,0,0,0,0,0,49.99922501,0,0,0,0,0,3.57
5.559287006,22.21820374,5.559287006,0,0,66.66322225,0,0,0,0,0,0,0,0,0,0,0,2.29
4.960232487,0,13.05903946,0,4.960232487,61.49892934,0,10.52003671,0,0,0,1.99143469,0,0,0.991128786,0,2.018966045,2.64
5.099301358,0,0.100478844,27.99905801,17.4001099,36.69989795,0,0,0.301436533,6.898500667,0,0,0.100478844,3.799356307,1.601381584,0,0,3.06
4.209054904,0,0,0,0,54.6452331,0,0,0,0,0,0,0,0,0,41.14571199,0,3.581
5,5,0,27.5,12.5,42.5,0,0,0,7.5,0,0,0,0,0,0,0,2.643
5,5,0,22.5,10,50,0,0,0,7.5,0,0,0,0,0,0,0,2.598
7.000172206,54.30084381,0,0,20.19975891,0,0,0,0,0,0,0,0,0,0,0,18.49922507,2.859
4.789599223,0,0.11042728,15.95158868,5.380017079,73.42972408,0,0,0.338643659,0,0,0,0,0,0,0,0,2.403
9.760926298,0,0,0,0,0,78.03641599,0,0,0,0,9.760926298,0,0,0,0,2.44173141,2.41
4.999616123,0,0,17.90095969,15.00038388,50.10057582,0,0,4.999616123,0,0,0,0,0,4.999616123,1.999232246,0,2.93
5,0,0,17.8992629,15,50.10135135,0,0,5,0,0,0,0,0,5,1.999385749,0,2.93
9.599056604,0,0,0,0,0,76.00235849,0,0,0,0,9.599056604,0,0,0,0,4.799528302,2.52
9.599056604,0,0,4.799528302,0,0,76.00235849,0,0,0,0,9.599056604,0,0,0,0,0,2.41
4.969948439,0,12.96946029,0,5.040119596,62.06181164,0,9.970406077,0,0,0,1.989199744,0,0,0,0,2.999054215,2.61
5.099597853,0,12.89999531,1.07969393,7.780055393,69.59175051,0,0.979548406,1.549126074,0.009388643,0.009388643,0,0,0,1.00145524,0,0,2.468
7.259483661,72.75076293,0,0,0,0,0,19.98975341,0,0,0,0,0,0,0,0,0,2.236
4.375310365,0,0,18.50246279,0,53.22846904,0,0,18.48098887,0,5.412768927,0,0,0,0,0,0,2.944
4.989213751,0,3.999326816,0,4.999923502,61.49232723,0,20.51682196,2.001193372,0,0,2.001193372,0,0,0,0,0,2.55
4.988984762,0,4.999694021,0,4.999694021,61.49256471,0,19.50768007,2.010280889,0,0,2.001101524,0,0,0,0,0,2.63
4.990438308,0,5.490706035,0,4.990438308,61.46408628,0,19.06218925,2.00107091,0,0,2.00107091,0,0,0,0,0,2.61
4.990743716,0,20.01193372,0,4.999923502,61.49538716,0,4.499625159,2.001193372,0,0,2.001193372,0,0,0,0,0,2.65
4.979715096,0,13.03877009,0,5.010218711,61.96504286,0,10.01891224,2.998505323,0,0,1.988835677,0,0,0,0,0,2.53
4.999923502,0,4.510334909,0,4.999923502,61.50762687,0,19.97980447,2.001193372,0,0,2.001193372,0,0,0,0,0,2.61
4.999923502,0,21.46233993,0,4.999923502,61.53516623,0,3.000260094,2.001193372,0,0,2.001193372,0,0,0,0,0,2.66
5.009026652,0,5.998898443,0,4.999847006,61.51280561,0,18.47709678,2.001162755,0,0,2.001162755,0,0,0,0,0,2.64
5.00465656,0,7.006213835,0,10.00931312,54.9596177,0,0,5.00465656,0,0,0,10.00931312,0,5.00465656,3.001572543,0,2.76
5.00030499,0,12.93003538,0,5.00030499,61.02842503,0,11.02994998,0,0,0,2.000731975,0,0,0,0,3.010247652,2.65
7.500514674,0,0,0,0,0,49.99885628,0,0,0,0,42.50062905,0,0,0,0,0,2.822
10.000915,0,0,0,0,0,64.99832251,0,0,0,25.0007625,0,0,0,0,0,0,2.681
10.000915,0,0,0,25.0007625,0,64.99832251,0,0,0,0,0,0,0,0,0,0,2.424
5.000381243,5.000381243,0,25.00038124,9.999237514,47.49980938,0,0,0,7.499809379,0,0,0,0,0,0,0,2.613
5.000533756,5.000533756,0,25.00114376,9.999542495,49.99923749,0,0,0,4.999008738,0,0,0,0,0,0,0,2.562
5.000381243,29.99923751,0,0,0,10.00076249,0,0,0,0,0,54.99961876,0,0,0,0,0,3.6
5.21065006,10.41971151,10.41971151,0,6.249602847,52.0810828,0,0,15.61924128,0,0,0,0,0,0,0,0,2.614
5.06066018,0,14.65081907,7.861189802,7.890442173,64.0072669,0,0,0,0,0,0,0,0,0.489592314,0.04002956,0,2.47
5.149878688,0,13.02966268,1.089457619,7.859434922,70.31071457,0,0.989277608,1.571573922,0,0,0,0,0,0,0,0,2.468
5.02112472,0,19.88164056,0,5.030276223,61.53470708,0,3.520278206,3.010844531,0,0,2.001128685,0,0,0,0,0,2.55
4.989844484,9.020220087,13.67963137,0,1.629429775,50.85033498,0,0.480492315,18.14957407,1.200472914,0,0,0,0,0,0,0,2.6
5.230490825,0,13.31036891,1.749317417,10.14985078,67.19156772,0,0.269858404,1.088958029,0,0.009524414,0,0,0,1.000063496,0,0,2.473
5.740685959,5.650199245,6.770842397,0,14.0498025,64.10983695,2.450101798,0,0,0,0,1.179807542,0,0,0,0.048723615,0,2.367
4.999621241,0,0.999924248,14.59889402,10.60071207,63.20127263,0,0,3.599727293,1.999848496,0,0,0,0,0,0,0,2.51
8.900156427,0,0,0,8.900156427,0,55.39942823,26.80025891,0,0,0,0,0,0,0,0,0,2.48
5.20933609,0,11.99046822,3.588618682,9.689586062,66.3499929,0,1.489734404,0.170435716,0.391370903,0,0,0,0,1.12045702,0,0,2.477
4.71059992,0,0.119869856,20.46064273,3.109481135,71.24835892,0,0,0.351047434,0,0,0,0,0,0,0,0,2.415
5.240604368,0,13.26974352,1.120492636,10.14950482,67.15972575,0,0.260284408,1.780726257,0,0.0095226,0,0,0,1.009395632,0,0,2.477
4.791044343,0,0.120356138,15.95081349,3.159711145,75.62715699,0,0,0.350917897,0,0,0,0,0,0,0,0,2.386
8.000387194,91.99961281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953
5.400159836,11.80010764,0,0,1.299887463,81.49984506,0,0,0,0,0,0,0,0,0,0,0,2.14
5.730103806,8.070934256,10.1799308,0.041522491,14.98096886,59.89273356,0,0.979238754,0.041522491,0,0,0,0,0,0,0.083044983,0,2.397
5.112042659,1.431741824,16.07280461,0,3.450667324,66.76016398,0,1.203649478,0,0,1.641340197,0,0,0,0,0,4.327589927,2.69
5.250197316,0,8.309392265,3.681136543,10.4988161,69.52486188,0,1.040252565,1.600631413,0,0,0,0,0,0,0.094711918,0,2.531
5.109029484,0,1.0995086,27.52764128,17.91922604,38.23710074,0,0,0.798525799,5.810810811,0,0,0.399262899,0,3.098894349,0,0,2.86
5.259418322,21.05030473,5.259418322,0,0,42.11008305,0,0,0,0,0,0,0,0,0,0,26.32077557,3.56
5.290568434,0,13.40901874,1.130517625,10.24928549,67.85963798,0,0.260400127,1.80057161,0,0,0,0,0,0,0,0,2.473
4.999549995,0,19.9997,0,0,51.00051001,0,0,0,15.00015,0,0,0,0,9.000090001,0,0,2.89
4.999549995,0,19.9997,0,0,54.00054001,0,0,0,15.00015,0,0,0,0,6.000060001,0,0,2.8
4.999549995,0,19.9997,0,0,57.00057001,0,0,0,15.00015,0,0,0,0,0,3.00003,0,2.82
4.999549995,0,19.9997,0,0,57.00057001,0,0,0,15.00015,0,0,0,0,3.00003,0,0,2.73
4.999549995,0,19.9997,0,0,57.99958,0,0,0,15.00015,0,0,0,0,0,2.00102001,0,2.74
4.999549995,0,19.9997,0,0,59.00159002,0,0,0,15.00015,0,0,0,0,0,0.99900999,0,2.69
4.999549995,0,19.9997,0,0,60.00060001,0,0,0,15.00015,0,0,0,0,0,0,0,2.67
4.999549995,0,19.9997,0,0,75.00075001,0,0,0,0,0,0,0,0,0,0,0,2.4185
5.259005633,0,8.309008,3.780551304,10.47856478,69.41319406,0,1.039809395,1.609416665,0,0,0,0,0,0,0.110450163,0,2.493
4.999549995,0,0,0,0,87.00087001,0,7.999579996,0,0,0,0,0,0,0,0,0,2.31
4.999475003,0,0,0,0,95.000525,0,0,0,0,0,0,0,0,0,0,0,2.217
9.999099991,0,0,0,0,0,60.00060001,0,0,0,30.0003,0,0,0,0,0,0,2.739
4.999475003,4.999475003,0,29.99985,10.00045,42.5007875,0,0,0,7.4999625,0,0,0,0,0,0,0,2.636
4.999475003,4.999475003,0,29.99985,10.00045,44.999775,0,0,0,5.000974995,0,0,0,0,0,0,0,2.585
4.999549995,4.999549995,0,24.99924999,7.500075001,50.00150002,0,0,0,7.500075001,0,0,0,0,0,0,0,2.593
4.999400012,25,0,0,0,20.00059999,0,0,0,0,0,50,0,0,0,0,0,3.53
7.999327989,90.00144002,1.999231988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
5.110505694,0,1.100465287,28.52944778,17.91967675,38.23925554,0,0,0.798946982,4.79980409,0,0,0.401004041,0,3.100893841,0,0,2.85
5.189924527,0,0.099388142,28.57409075,17.78115974,37.36372954,0,0,0.301270305,6.991334596,0,0,0.099388142,2.000186353,1.599527906,0,0,2.94
5.21478615,4.203660649,3.142603024,0,1.591586437,64.34378267,0,7.588122396,0,13.91545867,0,0,0,0,0,0,0,2.59
4.850822001,0,0.900287048,10.97161414,8.920235437,56.97468758,0,0,16.92133724,0.461016556,0,0,0,0,0,0,0,2.647
5.769330008,2.80037843,8.829448697,0,14.93936527,64.00963275,2.430549583,0,0,0,0,1.169691236,0,0,0,0.051604025,0,2.401
5.830327414,4.760335738,7.500346837,0,14.31048835,63.89081576,2.469478357,0,0,0,0,1.189650388,0,0,0,0.048557159,0,2.378
5.099613666,0,8.000909022,7.999393985,5.499583365,66.00106053,0,3.899704568,0,0.999924248,0,0,0,0,2.49981062,0,0,2.52
5.099613666,0,11.90061359,7.999393985,5.499583365,66.00106053,0,0,0,0.999924248,0,0,0,0,2.49981062,0,0,2.53
4.999925751,0,7.500631116,0,4.999925751,63.9996436,0,1.499829227,9.999851502,0,0,0,0,0,4.000534593,0,2.999658455,2.75
5.859673498,5.220562695,7.139631817,0,14.1403265,63.97012852,2.450503647,0,0,0,0,1.170545328,0,0,0,0.048627996,0,2.373
5.351366779,15.19312488,6.510433183,0,0.19978436,54.30963405,0,4.650535929,1.239931503,0,0,0.431280523,7.122470984,0,0,0,4.991437813,2.87
5.830239185,3.769968051,8.159917106,0,14.61013729,63.95993438,2.450565582,0,0,0,0,1.170883343,0,0,0,0.048355064,0,2.39
5.200505113,0,11.50055439,10.20081311,9.099728964,63.99839842,0,0,0,0,0,0,0,0,0,0,0,2.47
5.749664532,5.950095969,10.66023474,2.031491516,14.95082636,60.56426545,0,0.028875716,0.061148574,0,0,0,0,0,0,0.003397143,0,2.446
5.750250565,5.959196154,10.62055141,2.021506107,14.96084394,60.59082338,0,0.028878659,0.064552296,0,0,0,0,0,0,0.003397489,0,2.458
5.810481518,6.04900985,9.719600508,1.039914885,16.09980437,60.16748464,0,0.979853794,0.051480935,0,0,0,0,0,0,0.082369496,0,2.407
5.260216122,21.0501801,0,0,0,42.10967582,0,0,0,0,0,0,0,0,0,0,31.57992796,3.772
5.000295003,0,0,0,0,89.99940999,0,0,0,0,0,0,0,0,0,0,5.000295003,2.47
10.00059001,0,0,0,0,0,55.000295,0,0,0,34.99911499,0,0,0,0,0,0,2.815
5.038932477,0,0,0,9.119412744,64.80325725,0,0,16.01878269,0,0,5.019614836,0,0,0,0,0,2.646
8.199535738,91.80046426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945
5.280194214,0,12.09013523,1.039543099,6.879970121,71.19314026,0,0.980407414,1.51885339,0.009337213,0.009337213,0,0,0,0.999081841,0,0,2.452
5.870140655,4.240411066,7.800903099,0,14.47033788,63.96083113,2.439404163,0,0,0,0,1.169529939,0,0,0,0.048442068,0,2.384
5.85000948,3.300756675,8.559560129,0,14.74912526,63.87093438,2.449282107,0,0,0,0,1.16862299,0,0,0,0.051708982,0,2.395
5.000515365,0,5.000515365,0,5.000515365,63.99952881,0,1.500449104,12.49834347,0,0,0,0,0,3.999234314,0,3.000898208,2.766
5.849764289,6.080313823,9.760503768,0.044733492,16.01114896,60.16654623,0,1.959671037,0.044733492,0,0,0,0,0,0,0.082584908,0,2.411
4.999412007,0,6.000470395,0,4.999412007,64.0001176,0,0,13.00052919,0,0,0,0,0,4.001293585,0,2.998765214,2.774
7.499889999,70.00044001,22.49967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3085
5.190653779,2.680569298,0,7.699216074,8.95045285,64.05966969,0,0,7.309536494,0,0,3.808509019,0,0,0.3013928,0,0,2.449
5.329751008,0,11.49051829,1.018463557,7.469774126,71.1612359,0,0.990346465,1.530819457,0.009372364,0.009372364,0,0,0,0.990346465,0,0,2.454
5.829588751,5.979941567,9.989919527,0.047839533,14.91909993,60.41791249,0,2.689265151,0.044422423,0,0,0,0,0,0,0.082010627,0,2.425
5.463920828,9.395317554,15.10905422,2.440508599,3.881753835,50.51084137,0,0.068859495,5.934727605,0.932005253,2.211510745,2.450116901,0,0,1.601383595,0,0,2.705
5.829703647,5.980015373,7.739345802,0.047826458,14.87061235,64.42907165,0,0.980442395,0.044410283,0,0,0,0,0,0,0.078572039,0,2.375
5.209907064,0,12.27090296,2.810969189,7.070152146,66.34619787,0,0.169390651,4.14167773,0,0,0,1.980802393,0,0,0,0,2.56
